Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,lead_time
85890250,F,56,African American,High-School,<25K,South,Airport Hotels,2016-03-08,2016-03-09,2016-02-11,5,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,205,26
32032572,M,59,Asian American,College,<25K,South,Airport Hotels,2016-01-14,2016-01-15,2015-09-21,2,1,1,HB,No,No,Refundable,Online,No,Check-Out,Yes,20,208,115
81240882,M,57,Asian American,Grad,50K -- 100K,South,Resort,2016-01-14,2016-01-16,2015-09-22,1,1,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,153,114
39344854,F,62,caucasian,College,25K --50K,West,City Hotel,2016-01-14,2016-01-15,2015-09-21,2,1,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,228,115
20245139,M,51,Asian American,High-School,>100K,West,Resort,2016-01-14,2016-01-16,2015-09-22,4,3,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,205,114
96192713,F,23,caucasian,College,50K -- 100K,North,Resort,2016-01-14,2016-01-15,2015-09-21,5,2,0,HB,Yes,No,No Deposit,Online,No,Check-Out,Yes,20,163,115
45016001,F,25,Latino,High-School,<25K,North,City Hotel,2016-01-14,2016-01-17,2015-09-23,3,2,0,HB,Yes,No,No Deposit,Direct,No,Check-Out,No,0,146,113
84160029,F,31,African American,College,>100K,South,Airport Hotels,2016-01-14,2016-01-15,2015-09-21,2,1,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,159,115
34567164,M,44,caucasian,Grad,25K --50K,South,Airport Hotels,2016-01-25,2016-01-26,2015-11-01,2,1,1,BB,Yes,No,No Deposit,Online,No,Check-Out,Yes,5,107,85
63658999,F,36,Latino,High-School,25K --50K,South,City Hotel,2016-03-01,2016-03-02,2015-12-10,3,2,0,BB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,20,203,82
84193388,F,55,Latino,Grad,<25K,West,Resort,2016-01-14,2016-01-16,2015-09-22,2,1,1,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,194,114
34158651,F,19,African American,Mid-School,<25K,South,City Hotel,2016-01-14,2016-01-16,2015-09-22,1,2,1,HB,No,No,Refundable,Direct,Yes,Check-Out,No,0,244,114
45848530,F,68,Asian American,College,25K --50K,East,Resort,2016-01-14,2016-01-16,2015-09-22,1,3,0,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,10,127,114
28997784,F,26,African American,High-School,<25K,South,Airport Hotels,2016-04-09,2016-04-11,2015-10-08,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,123,184
83328167,M,32,Asian American,Grad,<25K,South,Resort,2016-02-29,2016-03-01,2016-01-21,3,1,0,BB,Yes,No,Refundable,Agent,Yes,Check-Out,Yes,5,185,39
99686103,M,43,caucasian,College,25K --50K,South,Airport Hotels,2016-02-29,2016-03-01,2016-01-21,5,1,0,BB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,40,207,39
29028644,F,61,Asian American,Mid-School,<25K,North,Resort,2016-02-29,2016-03-01,2016-01-21,4,2,1,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,10,111,39
7476989,F,34,African American,High-School,50K -- 100K,South,Resort,2016-04-12,2016-04-13,2015-09-26,2,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,No,0,182,199
95246251,M,39,Asian American,College,25K --50K,West,Resort,2016-04-12,2016-04-14,2015-09-27,2,1,0,BB,Yes,Yes,Refundable,Online,Yes,Check-Out,Yes,25,121,198
10131008,F,43,Asian American,Mid-School,25K --50K,South,Airport Hotels,2016-03-22,2016-03-24,2016-02-17,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,243,34
1591490,F,34,Latino,Mid-School,<25K,North,Resort,2016-01-18,2016-01-21,2015-10-28,2,1,0,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,10,161,82
54054076,M,61,Asian American,College,25K --50K,South,Resort,2016-01-18,2016-01-19,2015-10-26,2,2,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,5,220,84
90142849,F,46,Asian American,Mid-School,50K -- 100K,East,City Hotel,2016-01-18,2016-01-21,2015-10-28,1,2,0,HB,Yes,No,Refundable,Direct,Yes,Check-Out,Yes,25,226,82
94095486,F,70,Latino,College,50K -- 100K,West,City Hotel,2016-01-18,2016-01-19,2015-10-26,2,1,1,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,5,229,84
46272412,M,41,Asian American,College,<25K,South,City Hotel,2016-01-18,2016-01-19,2015-10-26,2,2,2,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,25,187,84
90546981,F,45,Latino,College,25K --50K,North,Resort,2016-01-18,2016-01-22,2015-10-29,2,3,0,HB,Yes,No,No Deposit,Agent,Yes,Check-Out,Yes,10,158,81
78290037,F,36,African American,College,<25K,South,Resort,2016-01-18,2016-01-19,2015-10-26,2,1,2,HB,Yes,No,Refundable,Online,Yes,Check-Out,No,0,192,84
49343771,M,68,Asian American,Mid-School,50K -- 100K,East,Airport Hotels,2016-01-18,2016-01-21,2015-10-28,1,2,0,HB,No,No,Refundable,Agent,Yes,Check-Out,No,0,153,82
57655693,M,26,African American,Mid-School,<25K,East,Airport Hotels,2016-04-01,2016-04-02,2016-03-02,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,242,30
36183198,M,46,Latino,Grad,25K --50K,East,City Hotel,2016-01-18,2016-01-19,2015-10-26,2,3,1,HB,No,No,Refundable,Online,Yes,Check-Out,No,0,176,84
34913333,M,66,Asian American,Mid-School,25K --50K,South,Resort,2016-01-18,2016-01-21,2015-10-28,2,2,0,HB,No,No,Refundable,Direct,Yes,Check-Out,Yes,10,203,82
4592962,F,50,Latino,Mid-School,25K --50K,West,Airport Hotels,2016-01-18,2016-01-19,2015-10-26,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,229,84
73033757,F,48,Asian American,College,>100K,South,Resort,2016-01-18,2016-01-19,2015-10-26,5,1,1,HB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,40,137,84
38646408,M,33,Asian American,College,<25K,North,City Hotel,2016-01-18,2016-01-19,2015-10-26,4,1,0,HB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,No,0,168,84
32452311,M,20,caucasian,High-School,25K --50K,West,Airport Hotels,2016-03-16,2016-03-17,2016-02-23,1,1,0,BB,No,No,No Deposit,Agent,Yes,Check-Out,No,0,157,22
76083328,M,29,Latino,Mid-School,>100K,West,Resort,2016-01-18,2016-01-20,2015-10-27,3,1,2,HB,Yes,Yes,Refundable,Online,Yes,Check-Out,No,0,199,83
94204092,M,20,African American,High-School,<25K,East,Airport Hotels,2016-01-18,2016-01-22,2015-10-29,3,1,1,HB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,10,180,81
89407344,F,59,Latino,High-School,50K -- 100K,West,Airport Hotels,2016-01-18,2016-01-19,2015-10-26,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,234,84
93037680,M,59,African American,College,>100K,North,Resort,2016-01-18,2016-01-21,2015-10-28,1,3,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,20,219,82
25443954,M,50,caucasian,Grad,25K --50K,East,Airport Hotels,2016-04-01,2016-04-02,2016-03-02,1,1,1,HB,No,No,Refundable,Online,No,Check-Out,No,0,161,30
59487969,M,41,Asian American,Grad,<25K,South,Airport Hotels,2016-03-17,2016-03-19,2016-02-27,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,124,19
37035450,F,30,caucasian,Mid-School,25K --50K,East,Airport Hotels,2016-04-08,2016-04-10,2015-09-13,2,1,0,BB,Yes,No,Refundable,Online,Yes,Check-Out,No,0,185,208
41410966,F,58,caucasian,Mid-School,>100K,West,City Hotel,2016-03-15,2016-03-16,2016-02-19,1,2,1,BB,No,No,No Deposit,Agent,No,Check-Out,No,0,126,25
55270856,M,32,caucasian,Mid-School,25K --50K,North,City Hotel,2016-04-08,2016-04-10,2016-04-07,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,30,173,1
43434748,M,69,African American,Mid-School,25K --50K,South,Resort,2016-03-28,2016-03-29,2016-03-14,2,1,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,10,175,14
15725618,M,28,Asian American,College,>100K,West,Resort,2016-03-28,2016-03-30,2016-03-15,2,1,0,BB,Yes,No,No Deposit,Agent,No,Check-Out,Yes,20,234,13
46091283,F,35,African American,College,50K -- 100K,South,Resort,2016-03-14,2016-03-17,2016-02-20,1,2,1,BB,Yes,No,No Deposit,Direct,No,Check-Out,Yes,10,210,23
21596644,M,46,caucasian,Mid-School,<25K,North,Airport Hotels,2016-03-28,2016-03-29,2016-01-24,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,240,64
40418302,M,69,Asian American,College,25K --50K,East,City Hotel,2016-04-16,2016-04-17,2015-11-20,1,2,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,20,142,148
76685460,M,70,Latino,Grad,50K -- 100K,South,City Hotel,2016-02-23,2016-02-24,2016-01-09,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,104,45
22849249,F,20,African American,Mid-School,<25K,East,City Hotel,2016-02-23,2016-02-25,2016-01-10,2,1,1,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,10,244,44
15623719,F,57,caucasian,Mid-School,25K --50K,North,City Hotel,2016-02-23,2016-02-27,2016-01-12,2,1,1,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,5,187,42
48336020,M,39,Latino,Grad,25K --50K,South,Resort,2016-03-18,2016-03-21,2016-02-28,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,116,19
92702483,M,27,African American,Grad,25K --50K,South,Airport Hotels,2016-04-04,2016-04-06,2016-03-27,1,1,1,BB,Yes,No,Non-Refundable,Direct,No,Check-Out,No,0,198,8
67959106,M,55,Asian American,College,<25K,South,Resort,2016-04-04,2016-04-05,2016-03-26,2,2,0,BB,Yes,No,Refundable,Direct,Yes,Check-Out,No,0,186,9
16844371,M,37,Latino,Mid-School,>100K,South,Resort,2016-03-01,2016-03-03,2015-12-10,2,1,0,BB,No,No,No Deposit,Agent,Yes,Check-Out,No,0,176,82
21661889,M,29,Asian American,College,>100K,North,Resort,2016-03-03,2016-03-04,2016-01-27,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,233,36
5871750,M,47,caucasian,Grad,<25K,South,City Hotel,2016-01-14,2016-01-16,2015-09-17,1,3,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,5,139,119
6595675,M,60,African American,Grad,>100K,North,City Hotel,2016-01-14,2016-01-16,2015-09-17,2,3,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,40,173,119
58580238,F,25,African American,College,<25K,North,Airport Hotels,2016-01-14,2016-01-17,2015-09-18,3,1,0,HB,Yes,No,Refundable,Direct,Yes,Check-Out,Yes,15,126,118
32586667,F,64,caucasian,College,50K -- 100K,West,Airport Hotels,2016-01-14,2016-01-17,2015-09-18,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,216,118
90725507,M,18,Latino,Grad,<25K,West,City Hotel,2016-02-27,2016-02-28,2015-12-16,1,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,5,184,73
81853475,F,28,Latino,College,50K -- 100K,North,City Hotel,2016-01-14,2016-01-15,2015-09-16,5,1,0,HB,No,No,Refundable,Online,No,Check-Out,Yes,10,155,120
37253304,F,38,Asian American,College,50K -- 100K,North,Resort,2016-01-14,2016-01-16,2015-09-17,3,2,2,HB,No,No,No Deposit,Online,No,Check-Out,No,0,199,119
71679894,M,55,Latino,Mid-School,50K -- 100K,South,Airport Hotels,2016-01-14,2016-01-16,2015-09-17,1,2,0,HB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,20,114,119
90934016,F,61,African American,Grad,<25K,South,Airport Hotels,2016-01-14,2016-01-17,2015-09-18,3,1,1,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,117,118
4215731,F,49,Latino,High-School,50K -- 100K,East,Resort,2016-01-14,2016-01-15,2015-09-16,3,2,0,HB,No,No,Refundable,Online,No,Check-Out,Yes,20,147,120
79831702,F,70,caucasian,Mid-School,25K --50K,East,Resort,2016-01-14,2016-01-15,2015-09-16,3,1,2,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,230,120
44116374,M,43,African American,College,50K -- 100K,West,Resort,2016-01-14,2016-01-15,2015-09-16,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,183,120
98584115,F,54,Latino,Grad,50K -- 100K,South,City Hotel,2016-01-14,2016-01-15,2015-09-16,1,2,0,HB,No,No,Non-Refundable,Agent,Yes,Check-Out,No,0,129,120
64379525,F,45,caucasian,Mid-School,50K -- 100K,West,City Hotel,2016-01-14,2016-01-15,2015-09-16,2,2,1,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,144,120
5319881,F,46,Asian American,College,<25K,North,Airport Hotels,2016-01-14,2016-01-17,2015-09-18,1,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,5,166,118
60431885,M,19,Asian American,Mid-School,25K --50K,South,City Hotel,2016-02-16,2016-02-18,2015-12-08,1,1,2,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,15,135,70
48693740,F,47,African American,Mid-School,<25K,South,Airport Hotels,2016-03-28,2016-03-29,2016-03-14,1,2,0,HB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,5,153,14
11690862,F,21,Latino,Mid-School,50K -- 100K,South,Airport Hotels,2016-03-15,2016-03-17,2016-02-19,1,2,0,BB,Yes,No,Refundable,Online,No,Check-Out,No,0,182,25
35346081,F,70,Latino,College,25K --50K,South,Airport Hotels,2016-03-24,2016-03-25,2016-02-22,1,3,0,BB,Yes,No,No Deposit,Online,No,Check-Out,Yes,30,233,31
63482600,M,66,caucasian,College,50K -- 100K,North,City Hotel,2016-04-17,2016-04-21,2015-10-14,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,135,186
35387735,M,28,African American,Grad,50K -- 100K,South,City Hotel,2016-04-17,2016-04-18,2015-10-11,1,1,0,HB,No,No,Refundable,Online,Yes,Check-Out,No,0,182,189
31065082,M,64,Asian American,College,25K --50K,West,Resort,2016-04-17,2016-04-19,2015-07-19,1,2,2,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,141,273
49630665,M,60,caucasian,Mid-School,50K -- 100K,East,Airport Hotels,2016-01-14,2016-01-15,2015-04-15,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,156,274
64031947,F,31,Latino,Mid-School,<25K,East,Airport Hotels,2016-04-17,2016-04-18,2015-07-18,2,1,1,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,114,274
27226346,M,70,African American,College,>100K,North,Resort,2016-04-17,2016-04-20,2015-07-20,4,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,149,272
74947469,M,24,Asian American,High-School,>100K,North,City Hotel,2016-04-17,2016-04-18,2015-07-18,3,2,0,HB,No,No,Non-Refundable,Agent,Yes,Check-Out,Yes,5,104,274
11441934,M,34,caucasian,High-School,25K --50K,South,Airport Hotels,2016-04-17,2016-04-18,2015-07-18,3,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,209,274
93957061,F,46,Latino,College,50K -- 100K,East,Airport Hotels,2016-04-17,2016-04-20,2015-07-20,5,2,0,HB,No,No,No Deposit,Online,No,Check-Out,No,0,113,272
23011022,M,70,African American,College,<25K,South,Resort,2016-04-17,2016-04-19,2015-10-12,3,3,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,30,226,188
58674256,F,39,Asian American,College,25K --50K,South,Airport Hotels,2016-04-17,2016-04-19,2015-07-19,1,3,1,HB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,167,273
39931562,M,53,African American,College,25K --50K,North,City Hotel,2016-01-14,2016-01-18,2015-04-18,3,3,0,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,25,243,271
97000735,F,59,Latino,College,25K --50K,South,Resort,2016-01-14,2016-01-15,2015-04-15,4,2,0,HB,No,No,Refundable,Online,Yes,Check-Out,No,0,247,274
97198666,M,45,caucasian,College,25K --50K,North,City Hotel,2016-04-17,2016-04-20,2015-07-20,2,3,0,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,5,198,272
59129228,M,56,African American,Grad,>100K,South,Airport Hotels,2016-04-17,2016-04-21,2015-07-21,3,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,142,271
98727002,M,51,Latino,College,<25K,North,City Hotel,2016-04-17,2016-04-18,2015-07-18,1,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,183,274
87520623,M,39,caucasian,Mid-School,>100K,West,Airport Hotels,2016-04-17,2016-04-18,2015-10-11,2,3,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,20,158,189
47187264,M,51,caucasian,Grad,<25K,South,Resort,2016-04-17,2016-04-19,2015-10-12,2,1,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,248,188
60770335,M,50,Asian American,College,50K -- 100K,East,Resort,2016-01-14,2016-01-15,2015-04-15,1,1,0,HB,No,No,Refundable,Direct,Yes,Check-Out,Yes,30,149,274
95224432,F,43,caucasian,Grad,<25K,East,Resort,2016-04-17,2016-04-19,2015-07-19,2,2,0,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,40,145,273
95067990,F,34,Asian American,Grad,25K --50K,South,Airport Hotels,2016-04-27,2016-04-28,2015-07-28,2,1,1,BB,Yes,No,No Deposit,Online,No,Check-Out,Yes,10,169,274
53371960,F,50,Latino,College,25K --50K,South,Resort,2016-04-17,2016-04-20,2015-07-20,2,1,1,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,40,234,272
93233238,M,29,Latino,College,50K -- 100K,West,Resort,2016-03-15,2016-03-16,2016-01-24,1,3,0,HB,Yes,No,No Deposit,Online,No,Check-Out,Yes,10,131,51
19867727,M,23,Latino,College,>100K,South,City Hotel,2016-03-22,2016-03-23,2016-01-04,3,2,1,HB,No,No,Refundable,Online,No,Check-Out,No,0,131,78
98842880,M,58,caucasian,College,<25K,South,City Hotel,2015-10-16,2015-10-19,2015-03-21,3,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,134,209
96632980,F,49,caucasian,College,<25K,South,Resort,2015-10-16,2015-10-17,2015-03-19,4,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,248,211
99763425,M,58,Asian American,College,50K -- 100K,East,Resort,2015-10-16,2015-10-20,2015-03-22,1,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,10,136,208
54056087,F,31,caucasian,College,<25K,South,City Hotel,2015-10-16,2015-10-20,2015-03-22,2,3,1,HB,Yes,No,No Deposit,Direct,No,Check-Out,Yes,10,166,208
5534716,M,20,African American,High-School,25K --50K,South,City Hotel,2015-10-16,2015-10-17,2015-03-19,2,2,1,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,10,147,211
30880103,F,57,Latino,College,25K --50K,North,Resort,2016-04-18,2016-04-22,2015-09-21,2,2,0,BB,Yes,No,Non-Refundable,Direct,Yes,Check-Out,No,0,123,210
72444703,M,28,Asian American,Mid-School,50K -- 100K,North,Airport Hotels,2015-10-16,2015-10-17,2015-03-19,2,2,2,HB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,179,211
71388650,M,44,African American,Mid-School,50K -- 100K,North,City Hotel,2015-10-16,2015-10-19,2015-03-21,5,1,0,HB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,10,106,209
42077491,M,60,Latino,High-School,25K --50K,South,Resort,2015-10-16,2015-10-18,2015-03-20,1,1,1,HB,No,No,No Deposit,Agent,Yes,Check-Out,No,0,179,210
99888281,F,37,caucasian,College,50K -- 100K,South,City Hotel,2015-10-16,2015-10-18,2015-03-20,1,2,1,HB,Yes,No,Refundable,Online,Yes,Check-Out,No,0,179,210
1215272,M,50,caucasian,College,>100K,West,City Hotel,2015-10-16,2015-10-17,2015-03-19,3,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,25,187,211
45779700,F,24,caucasian,High-School,25K --50K,South,Airport Hotels,2015-10-16,2015-10-17,2015-03-19,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,234,211
13821221,F,45,Latino,College,25K --50K,West,Airport Hotels,2015-10-16,2015-10-17,2015-03-19,4,2,1,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,149,211
2931035,F,62,Latino,Grad,25K --50K,North,Resort,2015-10-16,2015-10-18,2015-03-20,2,2,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,No,0,157,210
41932318,F,26,African American,Grad,50K -- 100K,South,Resort,2015-10-16,2015-10-18,2015-03-20,2,1,1,HB,No,No,Refundable,Online,Yes,Check-Out,No,0,126,210
72722086,F,19,Latino,College,50K -- 100K,South,City Hotel,2015-10-16,2015-10-18,2015-03-20,4,1,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,15,106,210
33999494,M,50,Asian American,Grad,50K -- 100K,North,Airport Hotels,2015-10-16,2015-10-17,2015-03-19,1,3,1,HB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,20,175,211
31452632,F,36,African American,Grad,50K -- 100K,North,City Hotel,2016-02-22,2016-02-25,2016-01-04,2,1,0,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,5,189,49
670160,F,50,Asian American,High-School,<25K,East,Airport Hotels,2016-03-16,2016-03-19,2016-02-13,1,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,20,119,32
10066436,M,45,Latino,College,>100K,South,City Hotel,2016-03-30,2016-04-02,2016-03-05,1,1,1,BB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,No,0,181,25
77440776,M,56,Asian American,Grad,50K -- 100K,West,Resort,2016-03-23,2016-03-25,2016-01-17,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,130,66
54078420,M,63,African American,Mid-School,25K --50K,South,City Hotel,2016-03-22,2016-03-23,2016-02-14,2,1,1,BB,No,No,Refundable,Agent,Yes,Check-Out,No,0,124,37
69460885,M,61,Asian American,College,<25K,South,Airport Hotels,2016-02-29,2016-03-02,2015-12-27,1,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,20,146,64
84390131,F,38,African American,College,50K -- 100K,West,Airport Hotels,2016-04-18,2016-04-22,2015-09-21,1,3,1,BB,No,No,Non-Refundable,Direct,Yes,Check-Out,Yes,20,172,210
91402385,F,52,caucasian,High-School,25K --50K,South,Resort,2015-10-16,2015-10-17,2015-03-19,5,1,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,25,239,211
92798139,M,68,caucasian,High-School,25K --50K,South,Airport Hotels,2015-10-16,2015-10-17,2015-03-19,5,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,162,211
72569867,M,60,caucasian,Mid-School,<25K,North,Airport Hotels,2015-10-16,2015-10-17,2015-03-19,4,1,0,HB,No,No,Non-Refundable,Agent,Yes,Check-Out,Yes,20,235,211
49710652,F,51,Latino,College,25K --50K,North,Airport Hotels,2015-10-16,2015-10-17,2015-03-19,3,2,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,5,200,211
12102439,M,68,Asian American,Mid-School,25K --50K,East,Airport Hotels,2015-10-16,2015-10-17,2015-03-19,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,178,211
91084552,F,43,African American,Mid-School,>100K,South,Airport Hotels,2015-10-16,2015-10-19,2015-03-21,2,2,2,HB,No,No,Refundable,Online,Yes,Check-Out,No,0,131,209
31554319,F,68,Asian American,College,25K --50K,East,Resort,2015-10-16,2015-10-18,2015-03-20,3,1,0,HB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,20,228,210
23583476,M,52,African American,Grad,<25K,West,Resort,2016-04-21,2016-04-22,2015-10-18,1,2,2,HB,No,No,Refundable,Agent,Yes,Check-Out,Yes,20,182,186
59083193,M,20,Asian American,High-School,<25K,North,City Hotel,2015-10-16,2015-10-18,2015-03-20,2,2,0,HB,Yes,No,No Deposit,Agent,Yes,Check-Out,Yes,10,110,210
52842870,M,24,African American,College,<25K,North,City Hotel,2015-10-16,2015-10-17,2015-03-19,3,2,0,HB,No,No,Non-Refundable,Online,No,Check-Out,No,0,106,211
22024566,F,61,Asian American,Grad,>100K,West,City Hotel,2016-01-05,2016-01-06,2015-07-22,4,2,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,216,167
14797531,F,32,Asian American,College,<25K,North,Resort,2016-01-05,2016-01-06,2015-07-22,1,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,230,167
30891145,M,40,African American,College,50K -- 100K,North,Resort,2016-01-05,2016-01-06,2015-07-22,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,206,167
22453138,F,19,Latino,College,25K --50K,West,Resort,2016-01-05,2016-01-08,2015-07-24,4,2,0,HB,No,No,Non-Refundable,Agent,Yes,Check-Out,Yes,10,244,165
11504664,M,67,caucasian,Grad,50K -- 100K,South,City Hotel,2016-01-05,2016-01-09,2015-07-25,4,2,1,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,5,119,164
10547405,M,39,Asian American,Mid-School,>100K,South,Airport Hotels,2016-01-05,2016-01-07,2015-07-23,4,1,2,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,138,166
53784933,F,20,Asian American,College,50K -- 100K,South,Airport Hotels,2016-01-05,2016-01-07,2015-07-23,1,2,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,168,166
91560915,M,30,caucasian,High-School,<25K,South,City Hotel,2016-01-05,2016-01-07,2015-07-23,5,3,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,245,166
